time,route,health,x,y,z,holdout,holdout_time,police,shots,drift
241.1579,1880.957,100000,210.5995,2.110388,521.2489,False,0,0,1032,0
241.4232,1883.141,100000,210.3959,2.088561,523.4402,False,0,0,1033,0
241.6912,1885.169,100000,210.203,2.068288,525.4736,False,0,0,1035,0
241.9592,1887.353,100000,209.991,2.046448,527.6642,False,0,0,1036,0
242.2235,1889.381,100000,209.791,2.026175,529.6965,False,0,0,1037,0
242.4898,1891.409,100000,209.5881,2.005894,531.7291,False,0,0,1038,0
242.7586,1893.593,100000,209.3667,1.98406,533.9172,False,0,0,1040,0
243.0246,1895.621,100000,209.1592,1.963782,535.9479,False,0,0,1041,0
243.2917,1897.649,100000,208.9497,1.943498,537.9791,False,0,0,1042,0
243.5583,1899.833,100000,208.7228,1.921666,540.1643,False,0,0,1043,0
243.8259,1901.861,100000,208.5111,1.901384,542.1942,False,0,0,1045,0
244.0901,1903.89,100000,208.2988,1.881103,544.2228,False,0,0,1046,0
244.3566,1905.918,100000,208.0866,1.860823,546.2509,False,0,0,1047,0
244.6237,1908.102,100000,207.858,1.838986,548.4344,False,0,0,1049,0
244.8897,1910.13,100000,207.6467,1.818704,550.4608,False,0,0,1050,0
245.1596,1912.314,100000,207.42,1.796873,552.6436,False,0,0,1051,0
245.4259,1914.342,100000,207.2111,1.776596,554.6688,False,0,0,1052,0
245.6917,1916.37,100000,207.0042,1.756315,556.6942,False,0,0,1054,0
245.9568,1918.398,100000,206.7991,1.736049,558.7184,False,0,0,1055,0
246.2231,1920.582,100000,206.5815,1.714212,560.8977,False,0,0,1056,0
246.4896,1922.61,100000,206.3822,1.693939,562.9216,False,0,0,1057,0
246.7575,1924.638,100000,206.1863,1.673664,564.9437,False,0,0,1059,0
247.0237,1926.822,100000,205.9795,1.651813,567.1221,False,0,0,1060,0
247.292,1928.85,100000,205.7915,1.631544,569.1433,False,0,0,1061,0
247.5582,1930.879,100000,205.608,1.611261,571.1642,False,0,0,1062,0
247.8251,1933.063,100000,205.4154,1.589414,573.3408,False,0,0,1064,0
248.0883,1935.091,100000,205.2421,1.569141,575.36,False,0,0,1065,0
248.3562,1937.119,100000,205.0739,1.548856,577.38,False,0,0,1066,0
248.6238,1939.303,100000,204.899,1.52754,579.5542,False,0,0,1067,0
248.8885,1941.331,100000,204.743,1.508354,581.5729,False,0,0,1069,0
249.1561,1943.359,100000,204.593,1.489027,583.5912,False,0,0,1070,0
249.4233,1945.543,100000,204.4389,1.468145,585.7637,False,0,0,1071,0
249.6897,1947.571,100000,204.3027,1.448643,587.7813,False,0,0,1072,0
249.9576,1949.599,100000,204.1735,1.429067,589.7979,False,0,0,1074,0
250.2229,1951.783,100000,204.0426,1.407945,591.9698,False,0,0,1075,0
250.4903,1953.811,100000,203.9287,1.388256,593.9858,False,0,0,1076,0
250.7549,1955.839,100000,203.8225,1.368524,596.0016,False,0,0,1077,0
251.0236,1958.024,100000,203.7169,1.347218,598.1724,False,0,0,1079,0
251.2887,1960.052,100000,203.6272,1.319494,600.1873,False,0,0,1080,0
251.5573,1962.08,100000,203.5457,1.299219,602.2026,False,0,0,1081,0
251.8236,1964.264,100000,203.4673,1.277417,604.3721,False,0,0,1082,0
252.0893,1966.292,100000,203.4033,1.257143,606.3867,False,0,0,1084,0
252.3551,1968.32,100000,203.3478,1.236869,608.4012,False,0,0,1085,0
252.6217,1970.504,100000,203.2979,1.215067,610.5701,False,0,0,1087,0
252.89,1972.532,100000,203.2606,1.194795,612.5843,False,0,0,1088,0
253.1575,1974.56,100000,203.2322,1.174532,614.5984,False,0,0,1089,0
253.422,1976.744,100000,203.2126,1.152662,616.7642,False,0,0,1090,0
253.6902,1978.772,100000,203.2036,1.13232,618.783,False,0,0,1092,0
253.9563,1980.8,100000,203.1984,1.112064,620.8044,False,0,0,1093,0
254.2212,1982.984,100000,203.1987,1.090175,622.9818,False,0,0,1094,0
254.4892,1985.013,100000,203.2,1.069852,625.0123,False,0,0,1096,0
254.7565,1987.041,100000,203.2,1.049593,627.0407,False,0,0,1097,0
255.0221,1989.225,100000,203.2,1.027753,629.2247,False,0,0,1098,0
255.2909,1991.253,100000,203.2,1.007471,631.2529,False,0,0,1100,0
255.5559,1993.281,100000,203.2,0.9871926,633.2808,False,0,0,1101,0
255.8228,1995.465,100000,203.2,0.9653504,635.465,False,0,0,1102,0
256.0853,1997.493,100000,203.2,0.9450684,637.4932,False,0,0,1103,0
256.3544,1999.521,100000,203.2,0.9247901,639.521,False,0,0,1105,0
256.619,2001.705,100000,203.2,0.9029483,641.7052,False,0,0,1106,0
256.8875,2003.733,100000,203.2,0.8826664,643.7334,False,0,0,1107,0
257.1541,2005.761,100000,203.2,0.8623874,645.7612,False,0,0,1109,0
257.4199,2007.945,100000,203.2,0.840544,647.9456,False,0,0,1110,0
257.6871,2009.974,100000,203.2,0.820267,649.9747,False,0,0,1111,0
257.9547,2012.002,100000,203.1954,0.79994,652.0156,False,0,0,1112,0
258.2184,2014.186,100000,203.1945,0.7781697,654.1777,False,0,0,1114,0
258.4863,2016.214,100000,203.2121,0.7580726,656.1644,False,0,0,1115,0
258.7536,2018.242,100000,203.2435,0.7382305,658.1261,False,0,0,1116,0
259.0181,2020.27,100000,203.304,0.7186024,660.0283,False,0,0,1118,0
259.2879,2022.454,100000,203.4078,0.6979769,662.046,False,0,0,1119,0
259.5525,2024.482,100000,203.536,0.6790496,663.8853,False,0,0,1120,0
259.8198,2026.666,100000,203.708,0.6590734,665.8288,False,0,0,1122,0
260.0874,2028.694,100000,203.8993,0.6407788,667.5988,False,0,0,1123,0
260.3531,2030.722,100000,204.1209,0.6227951,669.3354,False,0,0,1124,0
260.62,2032.906,100000,204.3931,0.6037244,671.1682,False,0,0,1125,0
260.8852,2034.934,100000,204.6772,0.5863936,672.8358,False,0,0,1127,0
261.1545,2036.963,100000,204.9911,0.5693839,674.4698,False,0,0,1128,0
261.421,2039.147,100000,205.3624,0.5513486,676.1924,False,0,0,1129,0
261.6882,2041.175,100000,205.738,0.5349891,677.7574,False,0,0,1131,0
261.9526,2043.203,100000,206.1431,0.5189487,679.2892,False,0,0,1132,0
262.2354,2045.387,100000,206.6122,0.5019478,680.902,False,0,0,1133,0
262.4962,2047.415,100000,207.0781,0.486563,682.3648,False,0,0,1135,0
262.7649,2049.599,100000,207.6124,0.4702651,683.9036,False,0,0,1136,0
263.0324,2051.627,100000,208.1387,0.4555293,685.2986,False,0,0,1137,0
263.2972,2053.655,100000,208.694,0.4411089,686.6609,False,0,0,1138,0
263.5653,2055.839,100000,209.324,0.4258465,688.0918,False,0,0,1140,0
263.8302,2057.867,100000,209.939,0.4120804,689.3868,False,0,0,1141,0
264.0897,2059.895,100000,210.5826,0.3986305,690.65,False,0,0,1142,0
264.3546,2061.923,100000,211.2547,0.3854985,691.881,False,0,0,1144,0
264.6234,2064.107,100000,212.0107,0.3718018,693.1721,False,0,0,1145,0
264.8878,2066.135,100000,212.742,0.3593718,694.3375,False,0,0,1146,0
265.1559,2068.164,100000,213.5021,0.347256,695.4721,False,0,0,1147,0
265.4225,2070.348,100000,214.353,0.3347351,696.66,False,0,0,1149,0
265.6878,2072.376,100000,215.1725,0.3232688,697.7307,False,0,0,1150,0
265.9564,2074.404,100000,216.0209,0.3121247,698.7713,False,0,0,1151,0
266.2219,2076.588,100000,216.9672,0.3006272,699.8583,False,0,0,1153,0
266.4876,2078.616,100000,217.8756,0.2901309,700.8365,False,0,0,1154,0
266.7557,2080.644,100000,218.8137,0.2799395,701.7852,False,0,0,1155,0
267.022,2082.828,100000,219.8571,0.2692476,702.7744,False,0,0,1157,0
267.2892,2084.856,100000,220.8567,0.2596824,703.6622,False,0,0,1158,0
267.5552,2086.884,100000,221.8862,0.2504195,704.5213,False,0,0,1159,0
267.8209,2089.068,100000,223.0286,0.2407483,705.4139,False,0,0,1160,0
268.0872,2091.096,100000,224.1216,0.2321474,706.2134,False,0,0,1163,0
268.3561,2093.125,100000,225.2448,0.2238706,706.9839,False,0,0,1164,0
268.621,2095.309,100000,226.4888,0.2152576,707.7814,False,0,0,1165,0
268.89,2097.337,100000,227.6774,0.2076329,708.4927,False,0,0,1167,0
269.1593,2099.521,100000,228.9927,0.1997293,709.2269,False,0,0,1168,0
269.4238,2101.549,100000,230.2462,0.1927757,709.8787,False,0,0,1169,0
269.69,2103.577,100000,231.5319,0.1861373,710.5019,False,0,0,1171,0
269.9603,2105.761,100000,232.9528,0.1792961,711.1409,False,0,0,1172,0
270.2251,2107.789,100000,234.3061,0.1733183,711.7045,False,0,0,1173,0
270.4926,2109.817,100000,235.6914,0.1676604,712.2391,False,0,0,1175,0
270.758,2111.845,100000,237.1094,0.1623211,712.7445,False,0,0,1176,0
271.0266,2114.029,100000,238.6736,0.1569035,713.2566,False,0,0,1177,0
271.294,2116.057,100000,240.1602,0.1522398,713.7018,False,0,0,1179,0
271.5599,2118.241,100000,241.7981,0.14762,714.1483,False,0,0,1180,0
271.8261,2120.27,100000,243.3541,0.1436039,714.5326,False,0,0,1181,0
272.0879,2122.298,100000,244.9425,0.139905,714.8871,False,0,0,1183,0
272.3535,2124.326,100000,246.5641,0.1365209,715.2117,False,0,0,1184,0
272.6216,2126.51,100000,248.3483,0.13326,715.5281,False,0,0,1185,0
272.8894,2128.538,100000,250.0397,0.1305259,715.7909,False,0,0,1187,0
273.1533,2130.566,100000,251.7636,0.1281081,716.0233,False,0,0,1188,0
273.4207,2132.75,100000,253.6584,0.1258597,716.24,False,0,0,1189,0
273.6878,2134.778,100000,255.4521,0.1240952,716.4098,False,0,0,1191,0
273.9532,2136.806,100000,257.2794,0.1226493,716.5489,False,0,0,1192,0
274.2193,2138.99,100000,259.2839,0.1214466,716.6649,False,0,0,1193,0
274.4878,2141.018,100000,261.1729,0.1206853,716.7387,False,0,0,1195,0
274.7531,2143.046,100000,263.114,0.120243,716.7786,False,0,0,1196,0
275.0225,2145.23,100000,265.2532,0.1200013,716.8021,False,0,0,1197,0
275.2884,2147.259,100000,267.2465,0.119948,716.8065,False,0,0,1199,0
275.5552,2149.287,100000,269.2792,0.1199836,716.8009,False,0,0,1200,0
275.8205,2151.471,100000,271.4706,0.12,716.8,False,0,0,1201,0
276.0892,2153.499,100000,273.4988,0.12,716.8,False,0,0,1203,0
276.3554,2155.527,100000,275.5269,0.12,716.8,False,0,0,1204,0
276.6224,2157.711,100000,277.7109,0.12,716.8,False,0,0,1205,0
276.8867,2159.739,100000,279.7391,0.12,716.8,False,0,0,1207,0
277.1536,2161.767,100000,281.7671,0.12,716.8,False,0,0,1208,0
277.4222,2163.951,100000,283.9513,0.12,716.8,False,0,0,1209,0
277.6867,2165.979,100000,285.9793,0.12,716.8,False,0,0,1211,0
277.9545,2168.007,100000,288.0072,0.12,716.8,False,0,0,1212,0
278.2203,2170.191,100000,290.1915,0.12,716.8,False,0,0,1213,0
278.4892,2172.219,100000,292.2195,0.12,716.8,False,0,0,1215,0
278.7546,2174.248,100000,294.2474,0.12,716.8,False,0,0,1216,0
279.0219,2176.432,100000,296.3774,0.12,716.7848,False,0,0,1217,0
279.288,2178.46,100000,298.4702,0.12,716.7604,False,0,0,1219,0
279.5546,2180.488,100000,300.6729,0.12,716.8323,False,0,0,1220,0
279.8198,2182.672,100000,302.9996,0.12,717.0104,False,0,0,1221,0
280.08,2184.7,100000,305.2816,0.12,717.3315,False,0,0,1223,0
280.3465,2186.728,100000,307.5818,0.12,717.8682,False,0,0,1224,0
280.6132,2188.756,100000,309.7632,0.12,718.5392,False,0,0,1225,0
280.8788,2190.94,100000,312.078,0.12,719.352,False,0,0,1227,0
281.1472,2192.968,100000,314.1986,0.12,720.207,False,0,0,1228,0
281.4106,2194.996,100000,316.1971,0.12,721.0323,False,0,0,1229,0
281.6798,2197.18,100000,318.4086,0.12,721.946,False,0,0,1231,0
281.955,2199.208,100000,320.3341,0.12,722.718,False,0,0,1232,0
282.2227,2201.393,100000,322.3923,0.12,723.4328,False,0,0,1233,0
282.4869,2203.421,100000,324.2585,0.12,724.0002,False,0,0,1235,0
282.7535,2205.449,100000,326.0323,0.12,724.4042,False,0,0,1236,0
283.0212,2207.633,100000,327.9682,0.12,724.6891,False,0,0,1237,0
283.288,2209.661,100000,329.7129,0.12,724.7977,False,0,0,1239,0
283.5532,2211.689,100000,331.4432,0.12,724.7429,False,0,0,1240,0
283.821,2213.873,100000,333.3604,0.12,724.5101,False,0,0,1241,0
284.0871,2215.901,100000,335.1445,0.12,724.1544,False,0,0,1243,0
284.3548,2217.929,100000,336.9706,0.12,723.6381,False,0,0,1244,0
284.6227,2220.113,100000,339.0467,0.12,722.9434,False,0,0,1245,0
284.8888,2222.141,100000,340.9321,0.12,722.2183,False,0,0,1247,0
285.1551,2224.169,100000,342.9484,0.12,721.3806,False,0,0,1248,0
285.4206,2226.354,100000,345.1227,0.12,720.4905,False,0,0,1249,0
285.6865,2228.382,100000,347.1973,0.12,719.6349,False,0,0,1251,0
285.9544,2230.41,100000,349.3715,0.12,718.8318,False,0,0,1252,0
286.2241,2232.594,100000,351.6757,0.12,718.0828,False,0,0,1254,0
286.4888,2234.622,100000,353.9374,0.12,717.4893,False,0,0,1255,0
286.7541,2236.65,100000,356.2499,0.12,717.0959,False,0,0,1256,0
287.0212,2238.834,100000,358.6198,0.12,716.8761,False,0,0,1258,0
287.2864,2240.862,100000,360.792,0.12,716.7691,False,0,0,1259,0
287.5536,2242.89,100000,362.9419,0.12,716.7728,False,0,0,1260,0
287.8133,2244.918,100000,364.9284,0.12,716.8,False,0,0,1261,0
288.0852,2247.102,100000,367.1024,0.12,716.8,False,0,0,1263,0
288.3521,2249.13,100000,369.1302,0.12,716.8,False,0,0,1264,0
288.6199,2251.314,100000,371.3145,0.12,716.8,False,0,0,1266,0
288.8827,2253.343,100000,373.3426,0.12,716.8,False,0,0,1267,0
289.1518,2255.371,100000,375.3705,0.12,716.8,False,0,0,1268,0
289.4196,2257.555,100000,377.5548,0.12,716.8,False,0,0,1270,0
289.6855,2259.583,100000,379.5827,0.12,716.8,False,0,0,1271,0
289.9529,2261.611,100000,381.6109,0.12,716.8,False,0,0,1272,0
290.2194,2263.795,100000,383.795,0.12,716.8,False,0,0,1274,0
290.4859,2265.823,100000,385.8229,0.12,716.8,False,0,0,1275,0
290.7516,2267.851,100000,387.8511,0.12,716.8,False,0,0,1276,0
291.02,2270.035,100000,390.0352,0.12,716.8,False,0,0,1278,0
291.2829,2272.063,100000,392.0631,0.12,716.8,False,0,0,1279,0
291.5522,2274.091,100000,394.0913,0.12,716.8,False,0,0,1280,0
291.8207,2276.275,100000,396.2753,0.12,716.8,False,0,0,1282,0
292.0879,2278.303,100000,398.3034,0.12,716.8,False,0,0,1283,0
292.3531,2280.332,100000,400.3316,0.12,716.8,False,0,0,1284,0
292.6215,2282.516,100000,402.5156,0.12,716.8,False,0,0,1286,0
292.8787,2284.544,100000,404.5436,0.12,716.8,False,0,0,1287,0
293.1543,2286.572,100000,406.5718,0.12,716.8,False,0,0,1288,0
293.4228,2288.756,100000,408.7558,0.12,716.8,False,0,0,1290,0
293.6877,2290.784,100000,410.784,0.12,716.8,False,0,0,1291,0
293.9539,2292.812,100000,412.812,0.12,716.8,False,0,0,1292,0
294.2213,2294.996,100000,414.996,0.12,716.8,False,0,0,1294,0
294.4891,2297.024,100000,417.0242,0.12,716.8,False,0,0,1295,0
294.7556,2299.052,100000,419.0523,0.12,716.8,False,0,0,1296,0
295.021,2301.236,100000,421.2363,0.12,716.8,False,0,0,1298,0
295.2885,2303.264,100000,423.2645,0.12,716.8,False,0,0,1299,0
295.5551,2305.292,100000,425.2925,0.12,716.8,False,0,0,1300,0
295.821,2307.477,100000,427.4765,0.12,716.8,False,0,0,1302,0
296.0845,2309.505,100000,429.5047,0.12,716.8,False,0,0,1303,0
296.3496,2311.533,100000,431.5327,0.12,716.8,False,0,0,1304,0
296.6153,2313.561,100000,433.5608,0.12,716.8,False,0,0,1306,0
296.8842,2315.745,100000,435.7449,0.12,716.8,False,0,0,1307,0
297.1498,2317.773,100000,437.773,0.12,716.8,False,0,0,1308,0
297.4169,2319.801,100000,439.801,0.12,716.8,False,0,0,1310,0
297.6812,2321.985,100000,441.9852,0.12,716.8,False,0,0,1311,0
297.9472,2324.013,100000,444.0132,0.12,716.8,False,0,0,1312,0
298.2298,2326.197,100000,446.1974,0.12,716.8,False,0,0,1314,0
298.4962,2328.225,100000,448.2254,0.12,716.8,False,0,0,1315,0
